,id,retweet_count,favorite_count
1429,696713835009417216,692,2510
1430,696518437233913856,1817,4103
1431,696490539101908992,156,1289
1432,696488710901260288,1110,2682
1433,696405997980676096,1218,3392
1434,696100768806522880,715,2047
1435,695816827381944320,1251,3170
1436,695794761660297217,842,3365
1437,695767669421768709,799,1977
1438,695629776980148225,2251,4820
1439,695446424020918272,1942,4600
1440,695409464418041856,3827,9102
1441,695314793360662529,1583,3849
1442,695095422348574720,660,2791
1443,695074328191332352,1185,3002
1444,695064344191721472,643,1696
1445,695051054296211456,845,2816
1446,694925794720792577,980,2839
1447,694905863685980160,1003,2905
1448,694669722378485760,15522,37680
1449,694356675654983680,312,1594
1450,694352839993344000,668,2151
1451,694342028726001664,524,1663
1452,694329668942569472,539,2118
1453,694206574471057408,2174,4422
1454,694183373896572928,998,3107
1455,694001791655137281,1110,3582
1456,693993230313091072,434,1971
1457,693942351086120961,398,1825
1458,693647888581312512,637,2848
1459,693644216740769793,137,1419
1460,693642232151285760,447,2678
1461,693629975228977152,857,2584
1462,693622659251335168,398,1629
1463,693590843962331137,2118,5341
1464,693582294167244802,273,1732
1465,693486665285931008,676,1879
1466,693280720173801472,1332,3553
1467,693267061318012928,881,2527
1468,693262851218264065,539,2358
1469,693231807727280129,787,3027
1470,693155686491000832,3437,8324
1471,693109034023534592,660,1817
1472,693095443459342336,499,1982
1473,692919143163629568,800,2826
1474,692905862751522816,944,2573
1475,692901601640583168,652,1888
1476,692894228850999298,868,2410
1477,692828166163931137,946,3035
1478,692752401762250755,3898,7203
1479,692568918515392513,1654,4588
1480,692535307825213440,1457,3373
1481,692530551048294401,450,1947
1482,692423280028966913,245,1560
1483,692417313023332352,3724,9854
1484,692187005137076224,878,2664
1485,692158366030913536,851,2277
1486,692142790915014657,423,1733
1487,692041934689402880,1368,3589
1488,692017291282812928,1021,3023
1489,691820333922455552,1775,4171
1490,691793053716221953,4507,8556
1491,691756958957883396,1100,3052
1492,691675652215414786,546,2054
1493,691483041324204033,607,2510
1494,691459709405118465,1239,4291
1495,691444869282295808,911,2796
1496,691416866452082688,8212,20408
1497,691321916024623104,710,2716
1498,691096613310316544,957,3132
1499,691090071332753408,359,1804
1500,690989312272396288,3086,6245
1501,690959652130045952,1351,3783
1502,690938899477221376,2144,4368
1503,690932576555528194,1102,3475
1504,690735892932222976,1379,3999
1505,690728923253055490,557,2294
1506,690690673629138944,856,2457
1507,690649993829576704,302,1383
1508,690607260360429569,17,306
1509,690597161306841088,647,2079
1510,690400367696297985,489,1980
1511,690374419777196032,928,3439
1512,690360449368465409,956,2795
1513,690348396616552449,551,1590
1514,690248561355657216,440,1777
1515,690021994562220032,1111,2956
1516,690015576308211712,793,2656
1517,690005060500217858,1811,3868
1518,689999384604450816,401,1509
1519,689993469801164801,491,1552
1520,689977555533848577,481,1446
1521,689905486972461056,746,2572
1522,689877686181715968,1274,3189
1523,689835978131935233,812,2288
1524,689661964914655233,1001,3380
1525,689659372465688576,4177,10951
1526,689623661272240129,693,2360
1527,689599056876867584,5944,12282
1528,689557536375177216,496,2162
1529,689517482558820352,1536,3585
1530,689289219123089408,1002,2382
1531,689283819090870273,1192,3479
1532,689280876073582592,772,2112
1533,689275259254616065,264,1222
1534,689255633275777024,1162,2702
1535,689154315265683456,1078,3237
1536,689143371370250240,552,2138
1537,688916208532455424,937,2886
1538,688908934925697024,830,2232
1539,688898160958271489,847,2223
1540,688894073864884227,745,2361
1541,688828561667567616,398,1462
1542,688804835492233216,209,1014
1543,688789766343622656,716,2345
1544,688547210804498433,758,2755
1545,688519176466644993,788,2444
1546,688385280030670848,4793,9811
1547,688211956440801280,899,2350
1548,688179443353796608,631,2236
1549,688116655151435777,844,2982
1550,688064179421470721,386,1824
1551,687841446767013888,2714,5776
1552,687826841265172480,1214,2886
1553,687818504314159109,1019,2644
1554,687807801670897665,755,2527
1555,687732144991551489,703,1863
1556,687704180304273409,900,2578
1557,687664829264453632,552,2049
1558,687494652870668288,619,2022
1559,687480748861947905,263,1692
1560,687476254459715584,573,2084
1561,687460506001633280,586,2163
1562,687399393394311168,677,2000
1563,687317306314240000,9846,21231
1564,687312378585812992,2041,4601
1565,687127927494963200,2465,5772
1566,687124485711986689,544,2287
1567,687109925361856513,2652,6136
1568,687102708889812993,1065,2475
1569,687096057537363968,652,2369
1570,686947101016735744,3419,9088
1571,686760001961103360,1482,3715
1572,686749460672679938,1571,3668
1573,686730991906516992,1288,4387
1574,686683045143953408,862,2969
1575,686618349602762752,1461,3889
1576,686606069955735556,583,2005
1577,686394059078897668,732,1846
1578,686386521809772549,946,3439
1579,686377065986265092,602,2346
1580,686358356425093120,734,2322
1581,686286779679375361,1792,4231
1582,686050296934563840,786,2332
1583,686035780142297088,131,1220
1584,686034024800862208,1255,3298
1585,686007916130873345,450,2618
1586,686003207160610816,680,1926
1587,685973236358713344,568,2230
1588,685943807276412928,648,1721
1589,685906723014619143,3136,7951
1590,685681090388975616,137,2147
1591,685667379192414208,620,2474
1592,685663452032069632,1576,3437
1593,685641971164143616,837,3104
1594,685547936038666240,16885,34812
1595,685532292383666176,1236,3216
1596,685325112850124800,4300,10017
1597,685321586178670592,689,2800
1598,685315239903100929,1161,3538
1599,685307451701334016,475,2183
1600,685268753634967552,1298,3275
1601,685198997565345792,717,2470
1602,685169283572338688,1532,4331
1603,684969860808454144,411,2494
1604,684959798585110529,3381,7211
1605,684940049151070208,1125,3401
1606,684926975086034944,504,3699
1607,684914660081053696,1569,3702
1608,684902183876321280,570,1990
1609,684880619965411328,882,2219
1610,684830982659280897,23266,37028
1611,684800227459624960,1073,2865
1612,684594889858887680,3806,9441
1613,684588130326986752,1511,4352
1614,684567543613382656,1328,3180
1615,684538444857667585,1032,2805
1616,684481074559381504,1257,4089
1617,684460069371654144,596,2090
1618,684241637099323392,3560,8622
1619,684225744407494656,229,1309
1620,684222868335505415,1484,4064
1621,684200372118904832,1113,2286
1622,684195085588783105,560,2029
1623,684188786104872960,1261,3679
1624,684177701129875456,725,2130
1625,684147889187209216,1613,3150
1626,684122891630342144,514,2108
1627,684097758874210310,1551,4345
1628,683857920510050305,1204,4027
1629,683852578183077888,378,2035
1630,683849932751646720,1058,2776
1631,683834909291606017,1194,2773
1632,683828599284170753,1140,2956
1633,683773439333797890,1463,3537
1634,683742671509258241,3581,6880
1635,683515932363329536,3135,7779
1636,683498322573824003,1035,3352
1637,683481228088049664,1070,2782
1638,683462770029932544,720,2571
1639,683449695444799489,1732,4117
1640,683391852557561860,2576,8043
1641,683357973142474752,1012,3098
1642,683142553609318400,1119,3046
1643,683111407806746624,982,3591
1644,683098815881154561,711,2290
1645,683078886620553216,604,2093
1646,683030066213818368,789,2276
1647,682962037429899265,17990,39030
1648,682808988178739200,193,1869
1649,682788441537560576,1203,2613
1650,682750546109968385,471,1609
1651,682697186228989953,387,1390
1652,682662431982772225,1165,3217
1653,682638830361513985,648,2169
1654,682429480204398592,1253,3626
1655,682406705142087680,1904,8013
1656,682393905736888321,737,2368
1657,682389078323662849,504,1764
1658,682303737705140231,1074,3258
1659,682259524040966145,1311,4408
1660,682242692827447297,1275,3436
1661,682088079302213632,10665,19327
1662,682059653698686977,1827,5244
1663,682047327939461121,1041,3396
1664,682032003584274432,2167,6954
1665,682003177596559360,1646,3323
1666,681981167097122816,1109,2937
1667,681891461017812993,891,2605
1668,681694085539872773,4362,13476
1669,681679526984871937,482,1860
1670,681654059175129088,998,2792
1671,681610798867845120,511,2015
1672,681579835668455424,1407,3742
1673,681523177663676416,6266,15109
1674,681340665377193984,301,1732
1675,681339448655802368,4377,9792
1676,681320187870711809,818,2802
1677,681302363064414209,1974,4167
1678,681297372102656000,1030,3370
1679,681281657291280384,1184,3393
1680,681261549936340994,297,1537
1681,681242418453299201,584,1581
1682,681231109724700672,521,2527
1683,681193455364796417,1609,3918
1684,680970795137544192,717,2563
1685,680959110691590145,2147,4804
1686,680940246314430465,1139,3399
1687,680934982542561280,474,2190
1688,680913438424612864,666,2524
1689,680889648562991104,395,1863
1690,680836378243002368,1431,3647
1691,680805554198020098,714,2285
1692,680801747103793152,894,2498
1693,680798457301471234,1122,3018
1694,680609293079592961,770,2781
1695,680583894916304897,1447,3817
1696,680497766108381184,2058,4466
1697,680494726643068929,519,1803
1698,680473011644985345,803,2684
1699,680440374763077632,545,1533
1700,680221482581123072,309,1532
1701,680206703334408192,1264,2987
1702,680191257256136705,544,2263
1703,680176173301628928,1688,4110
1704,680161097740095489,789,2440
1705,680145970311643136,1874,3812
1706,680130881361686529,1021,2416
1707,680115823365742593,976,2864
1708,680100725817409536,1472,3765
1709,680085611152338944,9583,13471
1710,680070545539371008,944,2710
1711,680055455951884288,7650,17586
1712,679877062409191424,691,2073
1713,679872969355714560,713,2293
1714,679862121895714818,670,2588
1715,679854723806179328,1327,3019
1716,679844490799091713,826,2496
1717,679828447187857408,15102,38175
1718,679777920601223168,1201,3241
1719,679736210798047232,857,2203
1720,679729593985699840,883,2278
1721,679722016581222400,504,1742
1722,679530280114372609,2228,5014
1723,679527802031484928,777,2783
1724,679511351870550016,1370,3550
1725,679503373272485890,1593,3322
1726,679475951516934144,686,2209
1727,679462823135686656,20254,33403
1728,679405845277462528,1290,2497
1729,679158373988876288,8711,22594
1730,679148763231985668,1105,2910
1731,679132435750195208,1240,3117
1732,679111216690831360,2738,6255
1733,679062614270468097,8812,17945
1734,679047485189439488,732,2367
1735,679001094530465792,1324,2966
1736,678991772295516161,1261,2436
1737,678969228704284672,497,1721
1738,678800283649069056,965,2700
1739,678798276842360832,1275,3655
1740,678774928607469569,991,2934
1741,678767140346941444,1465,3705
1742,678764513869611008,511,1715
1743,678755239630127104,3546,7499
1744,678740035362037760,1825,3940
1745,678708137298427904,2606,5835
1746,678675843183484930,1587,3016
1747,678643457146150913,457,2150
1748,678446151570427904,1682,4194
1749,678424312106393600,2721,5675
1750,678410210315247616,1955,4442
1751,678399652199309312,33952,82395
1752,678396796259975168,450,1667
1753,678389028614488064,452,1960
1754,678380236862578688,968,2555
1755,678341075375947776,576,1809
1756,678334497360859136,282,1364
1757,678278586130948096,6502,12018
1758,678255464182861824,398,1659
1759,678023323247357953,412,2017
1760,678021115718029313,6809,14408
1761,677961670166224897,1800,3577
1762,677918531514703872,436,1411
1763,677895101218201600,2255,5052
1764,677716515794329600,1034,3186
1765,677700003327029250,1541,3560
1766,677698403548192770,340,1283
1767,677687604918272002,898,2590
1768,677673981332312066,1602,3499
1769,677662372920729601,1043,2039
1770,677644091929329666,850,1963
1771,677573743309385728,772,2241
1772,677565715327688705,485,1353
1773,677557565589463040,1242,2547
1774,677547928504967168,3881,7243
1775,677530072887205888,242,1122
1776,677335745548390400,1914,3183
1777,677334615166730240,314,1422
1778,677331501395156992,253,1141
1779,677328882937298944,1595,3794
1780,677314812125323265,572,1719
1781,677301033169788928,437,1300
1782,677269281705472000,751,2087
1783,677228873407442944,1743,3700
1784,676975532580409345,1140,2897
1785,676957860086095872,860,2307
1786,676949632774234114,422,1360
1787,676948236477857792,927,2275
1788,676946864479084545,404,1778
1789,676942428000112642,808,2166
1790,676936541936185344,5230,13250
1791,676916996760600576,1916,3094
1792,676897532954456065,768,2356
1793,676864501615042560,758,2202
1794,676821958043033607,16628,24050
1795,676819651066732545,705,1879
1796,676811746707918848,450,1477
1797,676776431406465024,2136,5202
1798,676617503762681856,1048,3021
1799,676613908052996102,207,1140
1800,676606785097199616,466,1964
1801,676603393314578432,414,1221
1802,676593408224403456,2291,4767
1803,676590572941893632,134,954
1804,676588346097852417,847,2439
1805,676582956622721024,299,1257
1806,676575501977128964,1192,2701
1807,676533798876651520,595,1959
1808,676496375194980353,568,1583
1809,676470639084101634,4959,12097
1810,676440007570247681,707,1796
1811,676430933382295552,365,1458
1812,676263575653122048,581,2164
1813,676237365392908289,312,1275
1814,676219687039057920,32911,77905
1815,676215927814406144,622,1808
1816,676191832485810177,1090,2371
1817,676146341966438401,708,1995
1818,676121918416756736,1230,2229
1819,676101918813499392,1229,2922
1820,676098748976615425,1527,3132
1821,676089483918516224,454,1371
1822,675898130735476737,607,1704
1823,675891555769696257,926,2222
1824,675888385639251968,1018,2472
1825,675878199931371520,1480,4346
1826,675870721063669760,604,1708
1827,675853064436391936,1375,2789
1828,675849018447167488,161,980
1829,675845657354215424,943,2375
1830,675822767435051008,566,1584
1831,675820929667219457,244,1093
1832,675798442703122432,3583,10645
1833,675781562965868544,502,1686
1834,675740360753160193,366,1210
1835,675710890956750848,876,1963
1836,675707330206547968,735,2064
1837,675706639471788032,103,670
1838,675534494439489536,440,1881
1839,675531475945709568,408,1225
1840,675522403582218240,302,1079
1841,675517828909424640,483,1354
1842,675501075957489664,6143,17746
1843,675497103322386432,1369,3257
1844,675489971617296384,629,1349
1845,675483430902214656,1025,1913
1846,675432746517426176,597,1583
1847,675372240448454658,533,1758
1848,675362609739206656,241,1081
1849,675354435921575936,18110,33948
1850,675349384339542016,2381,4056
1851,675334060156301312,1362,2878
1852,675166823650848770,1707,3736
1853,675153376133427200,2748,6507
1854,675149409102012420,1775,3870
1855,675147105808306176,253,977
1856,675146535592706048,328,1238
1857,675145476954566656,952,2211
1858,675135153782571009,521,1340
1859,675113801096802304,822,2017
1860,675111688094527488,266,996
1861,675109292475830276,1193,2887
1862,675047298674663426,343,1096
1863,675015141583413248,1263,2808
1864,675006312288268288,237,1013
1865,675003128568291329,499,1602
1866,674999807681908736,1157,2327
1867,674805413498527744,370,887
1868,674800520222154752,903,3102
1869,674793399141146624,1148,2589
1870,674790488185167872,266,1141
1871,674788554665512960,219,837
1872,674781762103414784,1268,2070
1873,674774481756377088,499,1167
1874,674767892831932416,836,1888
1875,674764817387900928,249,809
1876,674754018082705410,470,1403
1877,674752233200820224,487,1507
1878,674743008475090944,582,1448
1879,674742531037511680,54,504
1880,674739953134403584,416,1147
1881,674737130913071104,96,665
1882,674690135443775488,489,1184
1883,674670581682434048,688,1668
1884,674664755118911488,266,952
1885,674646392044941312,526,1486
1886,674644256330530816,283,1062
1887,674638615994089473,608,1736
1888,674632714662858753,604,1548
1889,674606911342424069,103,964
1890,674468880899788800,2161,6416
1891,674447403907457024,373,1093
1892,674436901579923456,414,1149
1893,674422304705744896,558,1476
1894,674416750885273600,147,705
1895,674410619106390016,485,1232
1896,674394782723014656,601,1544
1897,674372068062928900,324,871
1898,674330906434379776,76,578
1899,674318007229923329,539,1456
1900,674307341513269249,7276,11653
1901,674291837063053312,6172,15190
1902,674271431610523648,764,1614
1903,674269164442398721,238,924
1904,674265582246694913,890,1686
1905,674262580978937856,479,1341
1906,674255168825880576,585,1514
1907,674082852460433408,179,775
1908,674075285688614912,301,1004
1909,674063288070742018,2330,6546
1910,674053186244734976,1361,3416
1911,674051556661161984,504,1487
1912,674045139690631169,670,1463
1913,674042553264685056,134,741
1914,674038233588723717,429,1127
1915,674036086168010753,226,867
1916,674024893172875264,1287,1832
1917,674019345211760640,312,1167
1918,674014384960745472,675,1606
1919,674008982932058114,368,1234
1920,673956914389192708,1007,1999
1921,673919437611909120,383,1199
1922,673906403526995968,1690,3280
1923,673887867907739649,262,958
1924,673716320723169284,794,3151
1925,673715861853720576,2181,3636
1926,673711475735838725,309,1065
1927,673709992831262724,284,873
1928,673708611235921920,300,1103
1929,673707060090052608,405,1126
1930,673705679337693185,413,1290
1931,673700254269775872,595,1478
1932,673697980713705472,2047,3907
1933,673689733134946305,677,1781
1934,673688752737402881,518,1296
